geoRegion,datum,entries,sumTotal,timeframe_14d,timeframe_all,offset_last7d,sumTotal_last7d,offset_last14d,sumTotal_last14d,offset_last28d,sumTotal_last28d,sum7d,sum14d,mean7d,mean14d,entries_diff_last_age,pop,inz_entries,inzsumTotal,inzmean7d,inzmean14d,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
BL,2022-08-20,68,140380,FALSE,TRUE,155137,0,155092,0,154743,0,797,1648,98.43,103.07,7,292817,23.22,47941.21,33.61,35.2,NA,NA,NA,272.18,562.81,-8,-2.740000000000009,COVID19Cases,,2023-01-24_06-03-16,day,68,0,38
BL,2022-08-21,45,140425,FALSE,TRUE,155137,0,155092,0,154743,0,760,1619,97.29,99.36,7,292817,15.37,47956.57,33.23,33.93,NA,NA,NA,259.55,552.91,-37,-12.629999999999995,COVID19Cases,,2023-01-24_06-03-16,day,45,0,38
BL,2022-08-22,136,140561,FALSE,TRUE,155137,0,155092,0,154743,0,730,1569,98.14,99,7,292817,46.45,48003.02,33.52,33.81,NA,NA,NA,249.3,535.83,-30,-10.25,COVID19Cases,,2023-01-24_06-03-16,day,136,0,38
BL,2022-08-23,114,140675,FALSE,TRUE,155137,0,155092,0,154743,0,689,1541,96.43,97.21,7,292817,38.93,48041.95,32.93,33.2,NA,NA,NA,235.3,526.27,-41,-14,COVID19Cases,,2023-01-24_06-03-16,day,114,0,38
BL,2022-08-24,116,140791,FALSE,TRUE,155137,0,155092,0,154743,0,681,1517,92.29,96.57,7,292817,39.62,48081.57,31.52,32.98,NA,NA,NA,232.57,518.07,-8,-2.730000000000018,COVID19Cases,,2023-01-24_06-03-16,day,116,0,38
BL,2022-08-25,108,140899,FALSE,TRUE,155137,0,155092,0,154743,0,687,1513,90.14,97.14,7,292817,36.88,48118.45,30.78,33.17,NA,NA,NA,234.62,516.7,6,2.0500000000000114,COVID19Cases,,2023-01-24_06-03-16,day,108,0,38
BL,2022-08-26,88,140987,FALSE,TRUE,155137,0,155092,0,154743,0,675,1480,93.71,96.43,7,292817,30.05,48148.5,32,32.93,NA,NA,NA,230.52,505.44,-12,-4.099999999999994,COVID19Cases,,2023-01-24_06-03-16,day,88,0,38
BL,2022-08-27,39,141026,FALSE,TRUE,155137,0,155092,0,154743,0,646,1443,96,95.36,7,292817,13.32,48161.82,32.78,32.57,NA,NA,NA,220.62,492.8,-29,-9.900000000000006,COVID19Cases,,2023-01-24_06-03-16,day,39,0,38
BL,2022-08-28,30,141056,FALSE,TRUE,155137,0,155092,0,154743,0,631,1391,95.86,96.07,7,292817,10.25,48172.07,32.74,32.81,NA,NA,NA,215.49,475.04,-15,-5.1299999999999955,COVID19Cases,,2023-01-24_06-03-16,day,30,0,38
BL,2022-08-29,161,141217,FALSE,TRUE,155137,0,155092,0,154743,0,656,1386,96.14,96.07,7,292817,54.98,48227.05,32.83,32.81,NA,NA,NA,224.03,473.33,25,8.539999999999992,COVID19Cases,,2023-01-24_06-03-16,day,161,0,38
BL,2022-08-30,130,141347,FALSE,TRUE,155137,0,155092,0,154743,0,672,1361,96.43,95.36,7,292817,44.4,48271.45,32.93,32.57,NA,NA,NA,229.49,464.8,16,5.460000000000008,COVID19Cases,,2023-01-24_06-03-16,day,130,0,38
BL,2022-08-31,115,141462,FALSE,TRUE,155137,0,155092,0,154743,0,671,1352,98.43,94.86,7,292817,39.27,48310.72,33.61,32.4,NA,NA,NA,229.15,461.72,-1,-0.3400000000000034,COVID19Cases,,2023-01-24_06-03-16,day,115,0,38
BL,2022-09-01,110,141572,FALSE,TRUE,155137,0,155092,0,154743,0,673,1360,102,95,7,292817,37.57,48348.29,34.83,32.44,NA,NA,NA,229.84,464.45,2,0.6899999999999977,COVID19Cases,,2023-01-24_06-03-16,day,110,0,38
BL,2022-09-02,90,141662,FALSE,TRUE,155137,0,155092,0,154743,0,675,1350,98.43,95.86,7,292817,30.74,48379.02,33.61,32.74,NA,NA,NA,230.52,461.04,2,0.6800000000000068,COVID19Cases,,2023-01-24_06-03-16,day,90,0,38
BL,2022-09-03,53,141715,FALSE,TRUE,155137,0,155092,0,154743,0,689,1335,94.71,96.86,7,292817,18.1,48397.12,32.34,33.08,NA,NA,NA,235.3,455.92,14,4.780000000000001,COVID19Cases,,2023-01-24_06-03-16,day,53,0,38
BL,2022-09-04,55,141770,FALSE,TRUE,155137,0,155092,0,154743,0,714,1345,93.86,97.43,7,292817,18.78,48415.9,32.05,33.27,NA,NA,NA,243.84,459.33,25,8.539999999999992,COVID19Cases,,2023-01-24_06-03-16,day,55,0,38
BL,2022-09-05,136,141906,FALSE,TRUE,155137,0,155092,0,154743,0,689,1345,93.86,91.5,7,292817,46.45,48462.35,32.05,31.25,NA,NA,NA,235.3,459.33,-25,-8.539999999999992,COVID19Cases,,2023-01-24_06-03-16,day,136,0,38
BL,2022-09-06,104,142010,FALSE,TRUE,155137,0,155092,0,154743,0,663,1335,95.29,90.36,7,292817,35.52,48497.87,32.54,30.86,NA,NA,NA,226.42,455.92,-26,-8.880000000000024,COVID19Cases,,2023-01-24_06-03-16,day,104,0,38
BL,2022-09-07,109,142119,FALSE,TRUE,155137,0,155092,0,154743,0,657,1328,95.29,89.57,7,292817,37.22,48535.09,32.54,30.59,NA,NA,NA,224.37,453.53,-6,-2.049999999999983,COVID19Cases,,2023-01-24_06-03-16,day,109,0,38
BL,2022-09-08,110,142229,FALSE,TRUE,155137,0,155092,0,154743,0,657,1330,92.86,89.29,7,292817,37.57,48572.66,31.71,30.49,NA,NA,NA,224.37,454.21,0,0,COVID19Cases,,2023-01-24_06-03-16,day,110,0,38
BL,2022-09-09,100,142329,FALSE,TRUE,155137,0,155092,0,154743,0,667,1342,84.57,89.86,7,292817,34.15,48606.81,28.88,30.69,NA,NA,NA,227.79,458.31,10,3.4199999999999875,COVID19Cases,,2023-01-24_06-03-16,day,100,0,38
BL,2022-09-10,53,142382,FALSE,TRUE,155137,0,155092,0,154743,0,667,1356,86,89.21,7,292817,18.1,48624.91,29.37,30.47,NA,NA,NA,227.79,463.09,0,0,COVID19Cases,,2023-01-24_06-03-16,day,53,0,38
BL,2022-09-11,38,142420,FALSE,TRUE,155137,0,155092,0,154743,0,650,1364,85.29,88.14,7,292817,12.98,48637.89,29.13,30.1,NA,NA,NA,221.98,465.82,-17,-5.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,38,0,38
BL,2022-09-12,78,142498,FALSE,TRUE,155137,0,155092,0,154743,0,592,1281,84.71,86.43,7,292817,26.64,48664.52,28.93,29.52,NA,NA,NA,202.17,437.47,-58,-19.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,78,0,38
BL,2022-09-13,114,142612,FALSE,TRUE,155137,0,155092,0,154743,0,602,1265,84.43,85.93,7,292817,38.93,48703.46,28.83,29.35,NA,NA,NA,205.59,432.01,10,3.420000000000016,COVID19Cases,,2023-01-24_06-03-16,day,114,0,38
BL,2022-09-14,104,142716,FALSE,TRUE,155137,0,155092,0,154743,0,597,1254,83.14,86.5,7,292817,35.52,48738.97,28.39,29.54,NA,NA,NA,203.88,428.25,-5,-1.710000000000008,COVID19Cases,,2023-01-24_06-03-16,day,104,0,38
BL,2022-09-15,106,142822,FALSE,TRUE,155137,0,155092,0,154743,0,593,1250,83.43,86.29,7,292817,36.2,48775.17,28.49,29.47,NA,NA,NA,202.52,426.89,-4,-1.3599999999999852,COVID19Cases,,2023-01-24_06-03-16,day,106,0,38
BL,2022-09-16,98,142920,FALSE,TRUE,155137,0,155092,0,154743,0,591,1258,88.29,85.86,7,292817,33.47,48808.64,30.15,29.32,NA,NA,NA,201.83,429.62,-2,-0.6899999999999977,COVID19Cases,,2023-01-24_06-03-16,day,98,0,38
BL,2022-09-17,44,142964,FALSE,TRUE,155137,0,155092,0,154743,0,582,1249,85.86,86.64,7,292817,15.03,48823.67,29.32,29.59,NA,NA,NA,198.76,426.55,-9,-3.0700000000000216,COVID19Cases,,2023-01-24_06-03-16,day,44,0,38
BL,2022-09-18,40,143004,FALSE,TRUE,155137,0,155092,0,154743,0,584,1234,87.71,88.71,7,292817,13.66,48837.33,29.95,30.3,NA,NA,NA,199.44,421.42,2,0.6800000000000068,COVID19Cases,,2023-01-24_06-03-16,day,40,0,38
BL,2022-09-19,112,143116,FALSE,TRUE,155137,0,155092,0,154743,0,618,1210,87.86,94.64,7,292817,38.25,48875.58,30.01,32.32,NA,NA,NA,211.05,413.23,34,11.610000000000014,COVID19Cases,,2023-01-24_06-03-16,day,112,0,38
BL,2022-09-20,97,143213,FALSE,TRUE,155137,0,155092,0,154743,0,601,1203,87.29,96.93,7,292817,33.13,48908.7,29.81,33.1,NA,NA,NA,205.25,410.84,-17,-5.800000000000011,COVID19Cases,,2023-01-24_06-03-16,day,97,0,38
BL,2022-09-21,117,143330,FALSE,TRUE,155137,0,155092,0,154743,0,614,1211,90.14,100.71,7,292817,39.96,48948.66,30.78,34.39,NA,NA,NA,209.69,413.57,13,4.439999999999998,COVID19Cases,,2023-01-24_06-03-16,day,117,0,38
BL,2022-09-22,107,143437,FALSE,TRUE,155137,0,155092,0,154743,0,615,1208,94,103.43,7,292817,36.54,48985.2,32.1,35.32,NA,NA,NA,210.03,412.54,1,0.3400000000000034,COVID19Cases,,2023-01-24_06-03-16,day,107,0,38
BL,2022-09-23,94,143531,FALSE,TRUE,155137,0,155092,0,154743,0,611,1202,101,107.71,7,292817,32.1,49017.3,34.49,36.78,NA,NA,NA,208.66,410.5,-4,-1.3700000000000045,COVID19Cases,,2023-01-24_06-03-16,day,94,0,38
BL,2022-09-24,64,143595,FALSE,TRUE,155137,0,155092,0,154743,0,631,1213,108,110.36,7,292817,21.86,49039.16,36.88,37.69,NA,NA,NA,215.49,414.25,20,6.8300000000000125,COVID19Cases,,2023-01-24_06-03-16,day,64,0,38
BL,2022-09-25,67,143662,FALSE,TRUE,155137,0,155092,0,154743,0,658,1242,113.71,113.29,7,292817,22.88,49062.04,38.83,38.69,NA,NA,NA,224.71,424.16,27,9.219999999999999,COVID19Cases,,2023-01-24_06-03-16,day,67,0,38
BL,2022-09-26,161,143823,FALSE,TRUE,155137,0,155092,0,154743,0,707,1325,119,118.5,7,292817,54.98,49117.03,40.64,40.47,NA,NA,NA,241.45,452.5,49,16.73999999999998,COVID19Cases,,2023-01-24_06-03-16,day,161,0,38
BL,2022-09-27,146,143969,FALSE,TRUE,155137,0,155092,0,154743,0,756,1357,128.14,123.57,7,292817,49.86,49166.89,43.76,42.2,NA,NA,NA,258.18,463.43,49,16.730000000000018,COVID19Cases,,2023-01-24_06-03-16,day,146,0,38
BL,2022-09-28,157,144126,FALSE,TRUE,155137,0,155092,0,154743,0,796,1410,130.57,130,7,292817,53.62,49220.5,44.59,44.4,NA,NA,NA,271.84,481.53,40,13.659999999999968,COVID19Cases,,2023-01-24_06-03-16,day,157,0,38
BL,2022-09-29,144,144270,FALSE,TRUE,155137,0,155092,0,154743,0,833,1448,132.57,134.64,7,292817,49.18,49269.68,45.27,45.98,NA,NA,NA,284.48,494.51,37,12.640000000000043,COVID19Cases,,2023-01-24_06-03-16,day,144,0,38
BL,2022-09-30,158,144428,FALSE,TRUE,155137,0,155092,0,154743,0,897,1508,136,142,7,292817,53.96,49323.64,46.45,48.49,NA,NA,NA,306.33,515,64,21.849999999999966,COVID19Cases,,2023-01-24_06-03-16,day,158,0,38
BL,2022-10-01,81,144509,FALSE,TRUE,155137,0,155092,0,154743,0,914,1545,139.14,147.21,7,292817,27.66,49351.3,47.52,50.27,NA,NA,NA,312.14,527.63,17,5.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,81,0,38
BL,2022-10-02,81,144590,FALSE,TRUE,155137,0,155092,0,154743,0,928,1586,146.29,148.64,7,292817,27.66,49378.96,49.96,50.76,NA,NA,NA,316.92,541.64,14,4.78000000000003,COVID19Cases,,2023-01-24_06-03-16,day,81,0,38
BL,2022-10-03,185,144775,FALSE,TRUE,155137,0,155092,0,154743,0,952,1659,150.29,156.64,7,292817,63.18,49442.14,51.33,53.49,NA,NA,NA,325.12,566.57,24,8.199999999999989,COVID19Cases,,2023-01-24_06-03-16,day,185,0,38
BL,2022-10-04,168,144943,FALSE,TRUE,155137,0,155092,0,154743,0,974,1730,155.86,161.93,7,292817,57.37,49499.52,53.23,55.3,NA,NA,NA,332.63,590.81,22,7.509999999999991,COVID19Cases,,2023-01-24_06-03-16,day,168,0,38
BL,2022-10-05,207,145150,FALSE,TRUE,155137,0,155092,0,154743,0,1024,1820,163.86,165.64,7,292817,70.69,49570.21,55.96,56.57,NA,NA,NA,349.71,621.55,50,17.079999999999984,COVID19Cases,,2023-01-24_06-03-16,day,207,0,38
BL,2022-10-06,172,145322,FALSE,TRUE,155137,0,155092,0,154743,0,1052,1885,164.71,167.86,7,292817,58.74,49628.95,56.25,57.33,NA,NA,NA,359.27,643.75,28,9.560000000000002,COVID19Cases,,2023-01-24_06-03-16,day,172,0,38
BL,2022-10-07,197,145519,FALSE,TRUE,155137,0,155092,0,154743,0,1091,1988,177.29,171.14,7,292817,67.28,49696.23,60.55,58.45,NA,NA,NA,372.59,678.92,39,13.319999999999993,COVID19Cases,,2023-01-24_06-03-16,day,197,0,38
BL,2022-10-08,137,145656,FALSE,TRUE,155137,0,155092,0,154743,0,1147,2061,184.71,175.21,7,292817,46.79,49743.01,63.08,59.84,NA,NA,NA,391.71,703.85,56,19.120000000000005,COVID19Cases,,2023-01-24_06-03-16,day,137,0,38
BL,2022-10-09,87,145743,FALSE,TRUE,155137,0,155092,0,154743,0,1153,2081,185,175.14,7,292817,29.71,49772.72,63.18,59.81,NA,NA,NA,393.76,710.68,6,2.0500000000000114,COVID19Cases,,2023-01-24_06-03-16,day,87,0,38
BL,2022-10-10,273,146016,FALSE,TRUE,155137,0,155092,0,154743,0,1241,2193,185.43,181.14,7,292817,93.23,49865.96,63.33,61.86,NA,NA,NA,423.81,748.93,88,30.05000000000001,COVID19Cases,,2023-01-24_06-03-16,day,273,0,38
BL,2022-10-11,220,146236,FALSE,TRUE,155137,0,155092,0,154743,0,1293,2267,186.43,185.79,7,292817,75.13,49941.09,63.67,63.45,NA,NA,NA,441.57,774.2,52,17.75999999999999,COVID19Cases,,2023-01-24_06-03-16,day,220,0,38
BL,2022-10-12,209,146445,FALSE,TRUE,155137,0,155092,0,154743,0,1295,2319,186.57,185.14,7,292817,71.38,50012.47,63.72,63.23,NA,NA,NA,442.26,791.96,2,0.6899999999999977,COVID19Cases,,2023-01-24_06-03-16,day,209,0,38
BL,2022-10-13,175,146620,FALSE,TRUE,155137,0,155092,0,154743,0,1298,2350,185.57,185.43,7,292817,59.76,50072.23,63.37,63.33,NA,NA,NA,443.28,802.55,3,1.0199999999999818,COVID19Cases,,2023-01-24_06-03-16,day,175,0,38
BL,2022-10-14,204,146824,FALSE,TRUE,155137,0,155092,0,154743,0,1305,2396,185,182.57,7,292817,69.67,50141.9,63.18,62.35,NA,NA,NA,445.67,818.26,7,2.390000000000043,COVID19Cases,,2023-01-24_06-03-16,day,204,0,38
BL,2022-10-15,138,146962,FALSE,TRUE,155137,0,155092,0,154743,0,1306,2453,186.86,179.5,7,292817,47.13,50189.03,63.81,61.3,NA,NA,NA,446.01,837.72,1,0.339999999999975,COVID19Cases,,2023-01-24_06-03-16,day,138,0,38
BL,2022-10-16,80,147042,FALSE,TRUE,155137,0,155092,0,154743,0,1299,2452,185.29,179.21,7,292817,27.32,50216.35,63.28,61.2,NA,NA,NA,443.62,837.38,-7,-2.3899999999999864,COVID19Cases,,2023-01-24_06-03-16,day,80,0,38
BL,2022-10-17,269,147311,FALSE,TRUE,155137,0,155092,0,154743,0,1295,2536,185.43,174.14,7,292817,91.87,50308.21,63.33,59.47,NA,NA,NA,442.26,866.07,-4,-1.3600000000000136,COVID19Cases,,2023-01-24_06-03-16,day,269,0,38
BL,2022-10-18,233,147544,FALSE,TRUE,155137,0,155092,0,154743,0,1308,2601,178.71,172,7,292817,79.57,50387.78,61.03,58.74,NA,NA,NA,446.7,888.27,13,4.439999999999998,COVID19Cases,,2023-01-24_06-03-16,day,233,0,38
BL,2022-10-19,198,147742,FALSE,TRUE,155137,0,155092,0,154743,0,1297,2592,172.43,168.71,7,292817,67.62,50455.4,58.89,57.62,NA,NA,NA,442.94,885.19,-11,-3.759999999999991,COVID19Cases,,2023-01-24_06-03-16,day,198,0,38
BL,2022-10-20,176,147918,FALSE,TRUE,155137,0,155092,0,154743,0,1298,2596,172.86,164.64,7,292817,60.11,50515.51,59.03,56.23,NA,NA,NA,443.28,886.56,1,0.339999999999975,COVID19Cases,,2023-01-24_06-03-16,day,176,0,38
BL,2022-10-21,157,148075,FALSE,TRUE,155137,0,155092,0,154743,0,1251,2556,163.29,159.43,7,292817,53.62,50569.13,55.77,54.45,NA,NA,NA,427.23,872.9,-47,-16.049999999999955,COVID19Cases,,2023-01-24_06-03-16,day,157,0,38
BL,2022-10-22,94,148169,FALSE,TRUE,155137,0,155092,0,154743,0,1207,2513,157.14,157.57,7,292817,32.1,50601.23,53.66,53.81,NA,NA,NA,412.2,858.22,-44,-15.03000000000003,COVID19Cases,,2023-01-24_06-03-16,day,94,0,38
BL,2022-10-23,83,148252,FALSE,TRUE,155137,0,155092,0,154743,0,1210,2509,152.14,156.14,7,292817,28.35,50629.57,51.96,53.32,NA,NA,NA,413.23,856.85,3,1.0300000000000296,COVID19Cases,,2023-01-24_06-03-16,day,83,0,38
BL,2022-10-24,202,148454,FALSE,TRUE,155137,0,155092,0,154743,0,1143,2438,143.86,153.29,7,292817,68.99,50698.56,49.13,52.35,NA,NA,NA,390.35,832.6,-67,-22.879999999999995,COVID19Cases,,2023-01-24_06-03-16,day,202,0,38
BL,2022-10-25,190,148644,FALSE,TRUE,155137,0,155092,0,154743,0,1100,2408,140.14,147,7,292817,64.89,50763.45,47.86,50.2,NA,NA,NA,375.66,822.36,-43,-14.689999999999998,COVID19Cases,,2023-01-24_06-03-16,day,190,0,38
BL,2022-10-26,163,148807,FALSE,TRUE,155137,0,155092,0,154743,0,1065,2362,142.71,142.57,7,292817,55.67,50819.11,48.74,48.69,NA,NA,NA,363.71,806.65,-35,-11.950000000000045,COVID19Cases,,2023-01-24_06-03-16,day,163,0,38
BL,2022-10-27,118,148925,FALSE,TRUE,155137,0,155092,0,154743,0,1007,2305,139.43,138.43,7,292817,40.3,50859.41,47.62,47.28,NA,NA,NA,343.9,787.18,-58,-19.810000000000002,COVID19Cases,,2023-01-24_06-03-16,day,118,0,38
BL,2022-10-28,131,149056,FALSE,TRUE,155137,0,155092,0,154743,0,981,2232,143.29,136.5,7,292817,44.74,50904.15,48.94,46.62,NA,NA,NA,335.02,762.25,-26,-8.879999999999995,COVID19Cases,,2023-01-24_06-03-16,day,131,0,38
BL,2022-10-29,112,149168,FALSE,TRUE,155137,0,155092,0,154743,0,999,2206,136.86,134.79,7,292817,38.25,50942.4,46.74,46.03,NA,NA,NA,341.17,753.37,18,6.150000000000034,COVID19Cases,,2023-01-24_06-03-16,day,112,0,38
BL,2022-10-30,60,149228,FALSE,TRUE,155137,0,155092,0,154743,0,976,2186,133,133.5,7,292817,20.49,50962.89,45.42,45.59,NA,NA,NA,333.31,746.54,-23,-7.860000000000014,COVID19Cases,,2023-01-24_06-03-16,day,60,0,38
BL,2022-10-31,229,149457,FALSE,TRUE,155137,0,155092,0,154743,0,1003,2146,133,130.64,7,292817,78.21,51041.09,45.42,44.61,NA,NA,NA,342.53,732.88,27,9.21999999999997,COVID19Cases,,2023-01-24_06-03-16,day,229,0,38
BL,2022-11-01,145,149602,FALSE,TRUE,155137,0,155092,0,154743,0,958,2058,132.86,126.43,7,292817,49.52,51090.61,45.37,43.18,NA,NA,NA,327.17,702.83,-45,-15.359999999999957,COVID19Cases,,2023-01-24_06-03-16,day,145,0,38
BL,2022-11-02,136,149738,FALSE,TRUE,155137,0,155092,0,154743,0,931,1996,126.86,124.29,7,292817,46.45,51137.06,43.32,42.45,NA,NA,NA,317.95,681.65,-27,-9.220000000000027,COVID19Cases,,2023-01-24_06-03-16,day,136,0,38
BL,2022-11-03,118,149856,FALSE,TRUE,155137,0,155092,0,154743,0,931,1938,127.57,123.29,7,292817,40.3,51177.36,43.57,42.1,NA,NA,NA,317.95,661.85,0,0,COVID19Cases,,2023-01-24_06-03-16,day,118,0,38
BL,2022-11-04,130,149986,FALSE,TRUE,155137,0,155092,0,154743,0,930,1911,118,122.07,7,292817,44.4,51221.75,40.3,41.69,NA,NA,NA,317.6,652.63,-1,-0.3499999999999659,COVID19Cases,,2023-01-24_06-03-16,day,130,0,38
BL,2022-11-05,70,150056,FALSE,TRUE,155137,0,155092,0,154743,0,888,1887,116,119,7,292817,23.91,51245.66,39.62,40.64,NA,NA,NA,303.26,644.43,-42,-14.340000000000032,COVID19Cases,,2023-01-24_06-03-16,day,70,0,38
BL,2022-11-06,65,150121,FALSE,TRUE,155137,0,155092,0,154743,0,893,1869,115.57,118.5,7,292817,22.2,51267.86,39.47,40.47,NA,NA,NA,304.97,638.28,5,1.7100000000000364,COVID19Cases,,2023-01-24_06-03-16,day,65,0,38
BL,2022-11-07,162,150283,FALSE,TRUE,155137,0,155092,0,154743,0,826,1829,113.57,112.43,7,292817,55.32,51323.18,38.79,38.4,NA,NA,NA,282.09,624.62,-67,-22.880000000000052,COVID19Cases,,2023-01-24_06-03-16,day,162,0,38
BL,2022-11-08,131,150414,FALSE,TRUE,155137,0,155092,0,154743,0,812,1770,111.29,113.86,7,292817,44.74,51367.92,38.01,38.88,NA,NA,NA,277.31,604.47,-14,-4.779999999999973,COVID19Cases,,2023-01-24_06-03-16,day,131,0,38
BL,2022-11-09,133,150547,FALSE,TRUE,155137,0,155092,0,154743,0,809,1740,111.14,115.36,7,292817,45.42,51413.34,37.96,39.4,NA,NA,NA,276.28,594.23,-3,-1.0300000000000296,COVID19Cases,,2023-01-24_06-03-16,day,133,0,38
BL,2022-11-10,104,150651,FALSE,TRUE,155137,0,155092,0,154743,0,795,1726,109.43,115,7,292817,35.52,51448.86,37.37,39.27,NA,NA,NA,271.5,589.45,-14,-4.779999999999973,COVID19Cases,,2023-01-24_06-03-16,day,104,0,38
BL,2022-11-11,114,150765,FALSE,TRUE,155137,0,155092,0,154743,0,779,1709,106.86,111.93,7,292817,38.93,51487.79,36.49,38.23,NA,NA,NA,266.04,583.64,-16,-5.4599999999999795,COVID19Cases,,2023-01-24_06-03-16,day,114,0,38
BL,2022-11-12,69,150834,FALSE,TRUE,155137,0,155092,0,154743,0,778,1666,111.71,111.86,7,292817,23.56,51511.35,38.15,38.2,NA,NA,NA,265.69,568.96,-1,-0.35000000000002274,COVID19Cases,,2023-01-24_06-03-16,day,69,0,38
BL,2022-11-13,53,150887,FALSE,TRUE,155137,0,155092,0,154743,0,766,1659,115.14,111.43,7,292817,18.1,51529.45,39.32,38.05,NA,NA,NA,261.6,566.57,-12,-4.089999999999975,COVID19Cases,,2023-01-24_06-03-16,day,53,0,38
BL,2022-11-14,144,151031,FALSE,TRUE,155137,0,155092,0,154743,0,748,1574,116.43,111.93,7,292817,49.18,51578.63,39.76,38.23,NA,NA,NA,255.45,537.54,-18,-6.150000000000034,COVID19Cases,,2023-01-24_06-03-16,day,144,0,38
BL,2022-11-15,165,151196,FALSE,TRUE,155137,0,155092,0,154743,0,782,1594,112.57,111.43,7,292817,56.35,51634.98,38.44,38.05,NA,NA,NA,267.06,544.37,34,11.610000000000014,COVID19Cases,,2023-01-24_06-03-16,day,165,0,38
BL,2022-11-16,157,151353,FALSE,TRUE,155137,0,155092,0,154743,0,806,1615,112.57,109.71,7,292817,53.62,51688.6,38.44,37.47,NA,NA,NA,275.26,551.54,24,8.199999999999989,COVID19Cases,,2023-01-24_06-03-16,day,157,0,38
BL,2022-11-17,113,151466,FALSE,TRUE,155137,0,155092,0,154743,0,815,1610,113.43,109.36,7,292817,38.59,51727.19,38.74,37.35,NA,NA,NA,278.33,549.83,9,3.069999999999993,COVID19Cases,,2023-01-24_06-03-16,day,113,0,38
BL,2022-11-18,87,151553,FALSE,TRUE,155137,0,155092,0,154743,0,788,1567,117,109.14,7,292817,29.71,51756.9,39.96,37.27,NA,NA,NA,269.11,535.15,-27,-9.21999999999997,COVID19Cases,,2023-01-24_06-03-16,day,87,0,38
BL,2022-11-19,69,151622,FALSE,TRUE,155137,0,155092,0,154743,0,788,1566,111.14,108.36,7,292817,23.56,51780.46,37.96,37.01,NA,NA,NA,269.11,534.81,0,0,COVID19Cases,,2023-01-24_06-03-16,day,69,0,38
BL,2022-11-20,59,151681,FALSE,TRUE,155137,0,155092,0,154743,0,794,1560,104.29,107.5,7,292817,20.15,51800.61,35.62,36.71,NA,NA,NA,271.16,532.76,6,2.0500000000000114,COVID19Cases,,2023-01-24_06-03-16,day,59,0,38
BL,2022-11-21,169,151850,FALSE,TRUE,155137,0,155092,0,154743,0,819,1567,102.29,106.36,7,292817,57.72,51858.33,34.93,36.32,NA,NA,NA,279.7,535.15,25,8.539999999999964,COVID19Cases,,2023-01-24_06-03-16,day,169,0,38
BL,2022-11-22,124,151974,FALSE,TRUE,155137,0,155092,0,154743,0,778,1560,105.71,102.43,7,292817,42.35,51900.68,36.1,34.98,NA,NA,NA,265.69,532.76,-41,-14.009999999999991,COVID19Cases,,2023-01-24_06-03-16,day,124,0,38
BL,2022-11-23,109,152083,FALSE,TRUE,155137,0,155092,0,154743,0,730,1536,104.14,97.79,7,292817,37.22,51937.9,35.56,33.4,NA,NA,NA,249.3,524.56,-48,-16.389999999999986,COVID19Cases,,2023-01-24_06-03-16,day,109,0,38
BL,2022-11-24,99,152182,FALSE,TRUE,155137,0,155092,0,154743,0,716,1531,101.57,95.93,7,292817,33.81,51971.71,34.69,32.76,NA,NA,NA,244.52,522.85,-14,-4.780000000000001,COVID19Cases,,2023-01-24_06-03-16,day,99,0,38
BL,2022-11-25,111,152293,FALSE,TRUE,155137,0,155092,0,154743,0,740,1528,95.71,96.07,7,292817,37.91,52009.62,32.69,32.81,NA,NA,NA,252.72,521.83,24,8.199999999999989,COVID19Cases,,2023-01-24_06-03-16,day,111,0,38
BL,2022-11-26,58,152351,FALSE,TRUE,155137,0,155092,0,154743,0,729,1517,93.71,95.07,7,292817,19.81,52029.42,32,32.47,NA,NA,NA,248.96,518.07,-11,-3.759999999999991,COVID19Cases,,2023-01-24_06-03-16,day,58,0,38
BL,2022-11-27,41,152392,FALSE,TRUE,155137,0,155092,0,154743,0,711,1505,91.29,94.36,7,292817,14,52043.43,31.18,32.22,NA,NA,NA,242.81,513.97,-18,-6.150000000000006,COVID19Cases,,2023-01-24_06-03-16,day,41,0,38
BL,2022-11-28,128,152520,FALSE,TRUE,155137,0,155092,0,154743,0,670,1489,89.57,91.36,7,292817,43.71,52087.14,30.59,31.2,NA,NA,NA,228.81,508.51,-41,-14,COVID19Cases,,2023-01-24_06-03-16,day,128,0,38
BL,2022-11-29,110,152630,FALSE,TRUE,155137,0,155092,0,154743,0,656,1434,86.43,91.71,7,292817,37.57,52124.71,29.52,31.32,NA,NA,NA,224.03,489.73,-14,-4.780000000000001,COVID19Cases,,2023-01-24_06-03-16,day,110,0,38
BL,2022-11-30,92,152722,FALSE,TRUE,155137,0,155092,0,154743,0,639,1369,86,90.86,7,292817,31.42,52156.12,29.37,31.03,NA,NA,NA,218.23,467.53,-17,-5.800000000000011,COVID19Cases,,2023-01-24_06-03-16,day,92,0,38
